#;DATETIME;iDay;OPEN;HIGH;LOW;CLOSE;5-Costf L;6-200DMA
6806;1369854000;287;1.29431;1.29479;1.29349;1.29357;-0.03435454;1.30164115
6805;1369857600;287;1.29357;1.29498;1.29189;1.29318;-0.04079092;1.30164115
6804;1369861200;287;1.29319;1.29362;1.29268;1.29343;-0.04229838;1.30164115
6803;1369864800;287;1.29348;1.29436;1.29321;1.29405;-0.04018392;1.30164115
6802;1369868400;287;1.29402;1.29426;1.29372;1.29394;-0.03937586;1.30164115
6801;1369872000;286;1.29389;1.29443;1.29358;1.29395;-0.04068936;1.30193815
6800;1369875600;286;1.29392;1.29442;1.29377;1.29385;-0.03956409;1.30193815
6799;1369879200;286;1.29385;1.29554;1.29369;1.29465;-0.03709111;1.30193815
6798;1369882800;286;1.29467;1.29567;1.29334;1.29413;-0.03885236;1.30193815
6797;1369886400;286;1.29414;1.2964;1.29407;1.29596;-0.03056421;1.30193815
6796;1369890000;286;1.29592;1.29627;1.2955;1.29573;-0.0371528;1.30193815
6795;1369893600;286;1.2957;1.29639;1.29499;1.29624;-0.03784793;1.30193815
6794;1369897200;286;1.29622;1.29659;1.29582;1.29659;-0.03803053;1.30193815
6793;1369900800;286;1.29655;1.29854;1.296;1.29737;-0.03757602;1.30193815
6792;1369904400;286;1.29735;1.29829;1.2951;1.29536;-0.04053699;1.30193815
6791;1369908000;286;1.29537;1.29694;1.29536;1.29632;-0.03813873;1.30193815
6790;1369911600;286;1.29632;1.29837;1.29598;1.29628;-0.03972136;1.30193815
6789;1369915200;286;1.29629;1.30062;1.2962;1.29967;-0.03234667;1.30193815
6788;1369918800;286;1.29967;1.2997;1.2972;1.29838;-0.03653014;1.30193815
6787;1369922400;286;1.29843;1.29859;1.29415;1.29533;-0.04289254;1.30193815
6786;1369926000;286;1.29535;1.29948;1.29429;1.29877;-0.03437868;1.30193815
6785;1369929600;286;1.29875;1.30491;1.2972;1.30316;-0.02041192;1.30193815
6784;1369933200;286;1.30316;1.30612;1.3027;1.30544;-0.01548903;1.30193815
6783;1369936800;286;1.3054;1.30542;1.30362;1.30413;-0.01809636;1.30193815
6782;1369940400;286;1.30409;1.30511;1.30391;1.30456;-0.0172012;1.30193815
6781;1369944000;286;1.30457;1.30568;1.30441;1.30542;-0.01437085;1.30193815
6780;1369947600;286;1.30544;1.30547;1.30425;1.30449;-0.01540832;1.30193815
6779;1369951200;286;1.30449;1.30504;1.30389;1.30402;-0.01833561;1.30193815
6778;1369954800;286;1.30404;1.30482;1.30388;1.30476;-0.01469236;1.30193815
6777;1369958400;285;1.30468;1.30533;1.30431;1.30431;-0.01739617;1.30222625
6776;1369962000;285;1.30449;1.30593;1.30434;1.30434;-0.01875278;1.30222625
6775;1369965600;285;1.30441;1.30464;1.30389;1.3042;-0.01906916;1.30222625
6774;1369969200;285;1.30418;1.30486;1.30372;1.30379;-0.0177636;1.30222625
6773;1369972800;285;1.30375;1.30477;1.30373;1.3044;-0.01584637;1.30222625
6772;1369976400;285;1.30445;1.30448;1.30338;1.30341;-0.01775343;1.30222625
6771;1369980000;285;1.3034;1.30415;1.30314;1.3036;-0.01929273;1.30222625
6770;1369983600;285;1.30354;1.30395;1.30321;1.30329;-0.02222836;1.30222625
6769;1369987200;285;1.30331;1.30413;1.30306;1.30334;-0.02337072;1.30222625
6768;1369990800;285;1.3034;1.30467;1.30333;1.30394;-0.02476341;1.30222625
6767;1369994400;285;1.30401;1.30403;1.30169;1.3033;-0.02577304;1.30222625
6766;1369998000;285;1.30331;1.30413;1.30065;1.30168;-0.02830957;1.30222625
6765;1370001600;285;1.30161;1.30174;1.29752;1.29812;-0.03701507;1.30222625
6764;1370005200;285;1.29806;1.29998;1.29682;1.29903;-0.03570356;1.30222625
6763;1370008800;285;1.29903;1.30056;1.29809;1.29875;-0.03656593;1.30222625
6762;1370012400;285;1.29871;1.30164;1.29828;1.29895;-0.03515147;1.30222625
6761;1370016000;285;1.29894;1.29943;1.29669;1.29749;-0.03946851;1.30222625
6760;1370019600;285;1.29745;1.29815;1.29529;1.29598;-0.04341888;1.30222625
6759;1370023200;285;1.29595;1.29879;1.29442;1.29874;-0.03739779;1.30222625
6758;1370026800;285;1.29873;1.29873;1.29654;1.29714;-0.04077432;1.30222625
6757;1370030400;285;1.29716;1.29725;1.2963;1.29681;-0.03881833;1.30222625
6756;1370034000;285;1.29682;1.29868;1.29647;1.29807;-0.03982066;1.30222625
6755;1370037600;285;1.298;1.30024;1.29794;1.2996;-0.04171283;1.30222625
6754;1370041200;285;1.29955;1.29997;1.29906;1.29946;-0.0400474;1.30222625
6753;1370217600;284;1.29916;1.2996;1.29847;1.29912;-0.04232865;1.3024592
6752;1370221200;284;1.29917;1.29974;1.29846;1.29914;-0.03919516;1.3024592
6751;1370224800;284;1.29912;1.30002;1.29905;1.29943;-0.03803976;1.3024592
6750;1370228400;284;1.29945;1.30065;1.29874;1.30042;-0.03531936;1.3024592
6749;1370232000;284;1.30041;1.30078;1.29914;1.29993;-0.0363558;1.3024592
6748;1370235600;284;1.29996;1.30113;1.29985;1.30054;-0.03473942;1.3024592
6747;1370239200;284;1.30053;1.30155;1.30027;1.30147;-0.03271685;1.3024592
6746;1370242800;284;1.30147;1.30147;1.30056;1.30127;-0.03362869;1.3024592
6745;1370246400;284;1.30128;1.30168;1.30073;1.30132;-0.03194449;1.3024592
6744;1370250000;284;1.30131;1.30319;1.30119;1.30232;-0.03016924;1.3024592
6743;1370253600;284;1.30232;1.30367;1.30095;1.30295;-0.02958671;1.3024592
6742;1370257200;284;1.30295;1.30434;1.30161;1.30189;-0.03342064;1.3024592
6741;1370260800;284;1.3019;1.30302;1.30154;1.30244;-0.03307638;1.3024592
6740;1370264400;284;1.30244;1.30295;1.30083;1.30141;-0.03642203;1.3024592
6739;1370268000;284;1.30136;1.30181;1.29913;1.2999;-0.04070313;1.3024592
6738;1370271600;284;1.29988;1.30138;1.29945;1.2998;-0.04047546;1.3024592
6737;1370275200;284;1.29981;1.3003;1.29554;1.29625;-0.04986692;1.3024592
6736;1370278800;284;1.29616;1.30385;1.29616;1.30286;-0.0345394;1.3024592
6735;1370282400;284;1.30282;1.31075;1.30256;1.30964;-0.01943282;1.3024592
6734;1370286000;284;1.30969;1.30985;1.30789;1.30833;-0.02169178;1.3024592
6733;1370289600;284;1.30838;1.31028;1.30813;1.30908;-0.01882238;1.3024592
6732;1370293200;284;1.30907;1.30907;1.30698;1.30741;-0.02449882;1.3024592
6731;1370296800;284;1.30742;1.30762;1.30695;1.30708;-0.02484163;1.3024592
6730;1370300400;284;1.30706;1.30788;1.30679;1.30744;-0.02483479;1.3024592
6729;1370304000;283;1.30745;1.30789;1.30689;1.30696;-0.02378038;1.3027149
6728;1370307600;283;1.30699;1.30738;1.30662;1.30711;-0.02322681;1.3027149
6727;1370311200;283;1.30711;1.30751;1.30654;1.30704;-0.02440629;1.3027149
6726;1370314800;283;1.30703;1.30804;1.30642;1.30802;-0.02329475;1.3027149
6725;1370318400;283;1.30801;1.30801;1.30635;1.30654;-0.0282655;1.3027149
6724;1370322000;283;1.30652;1.30691;1.30606;1.3063;-0.02999311;1.3027149
6723;1370325600;283;1.3063;1.30644;1.30567;1.30574;-0.03522141;1.3027149
6722;1370329200;283;1.30576;1.30641;1.30574;1.30614;-0.03521062;1.3027149
6721;1370332800;283;1.30611;1.30674;1.30567;1.30666;-0.0351813;1.3027149
6720;1370336400;283;1.30666;1.30676;1.30518;1.30645;-0.0356156;1.3027149
6719;1370340000;283;1.30644;1.30862;1.30599;1.30656;-0.03500796;1.3027149
6718;1370343600;283;1.30655;1.30866;1.30651;1.30677;-0.03546913;1.3027149
6717;1370347200;283;1.30685;1.30847;1.30676;1.30759;-0.03350439;1.3027149
6716;1370350800;283;1.30762;1.30945;1.30734;1.30875;-0.03050239;1.3027149
6715;1370354400;283;1.30877;1.30976;1.30803;1.30817;-0.03194539;1.3027149
6714;1370358000;283;1.30818;1.31015;1.30652;1.30705;-0.03352588;1.3027149
6713;1370361600;283;1.30705;1.30771;1.30563;1.30655;-0.03476331;1.3027149
6712;1370365200;283;1.30654;1.30744;1.30421;1.3071;-0.0350853;1.3027149
6711;1370368800;283;1.30711;1.3089;1.30682;1.30743;-0.03329433;1.3027149
6710;1370372400;283;1.30743;1.30758;1.30596;1.30703;-0.03463578;1.3027149
6709;1370376000;283;1.30703;1.30713;1.30605;1.30693;-0.03407222;1.3027149
6708;1370379600;283;1.30694;1.30851;1.30664;1.30815;-0.03194588;1.3027149
6707;1370383200;283;1.30815;1.30869;1.30763;1.30806;-0.03158877;1.3027149
6706;1370386800;283;1.30809;1.30894;1.30787;1.30795;-0.03138499;1.3027149
6705;1370390400;282;1.30799;1.30893;1.30776;1.30817;-0.03212885;1.30299905
6704;1370394000;282;1.30817;1.30826;1.30768;1.30783;-0.03429345;1.30299905
6703;1370397600;282;1.30784;1.30811;1.3071;1.30716;-0.03620062;1.30299905
6702;1370401200;282;1.30716;1.30767;1.30652;1.30688;-0.03289514;1.30299905
6701;1370404800;282;1.30687;1.3075;1.30672;1.30736;-0.03164392;1.30299905
6700;1370408400;282;1.30735;1.30924;1.30713;1.30843;-0.03048692;1.30299905
6699;1370412000;282;1.3084;1.30949;1.30797;1.30895;-0.0305894;1.30299905
6698;1370415600;282;1.30895;1.30964;1.30843;1.309;-0.02929717;1.30299905
6697;1370419200;282;1.30899;1.30925;1.30844;1.30872;-0.0307094;1.30299905
6696;1370422800;282;1.30873;1.31072;1.30746;1.30752;-0.0326496;1.30299905
6695;1370426400;282;1.30756;1.30877;1.30665;1.30784;-0.03135705;1.30299905
6694;1370430000;282;1.30784;1.30824;1.30562;1.30621;-0.03452737;1.30299905
6693;1370433600;282;1.30621;1.30736;1.3053;1.30627;-0.03513822;1.30299905
6692;1370437200;282;1.30626;1.3068;1.30552;1.30634;-0.03941547;1.30299905
6691;1370440800;282;1.30635;1.30724;1.30591;1.30673;-0.03874557;1.30299905
6690;1370444400;282;1.30673;1.31157;1.30619;1.30704;-0.03760405;1.30299905
6689;1370448000;282;1.30706;1.3083;1.30599;1.30728;-0.03544765;1.30299905
6688;1370451600;282;1.3072;1.30962;1.30622;1.30847;-0.03216734;1.30299905
6687;1370455200;282;1.30849;1.30995;1.30736;1.30883;-0.03172299;1.30299905
6686;1370458800;282;1.30882;1.3102;1.30859;1.30894;-0.0332712;1.30299905
6685;1370462400;282;1.30886;1.30942;1.30821;1.30898;-0.03367508;1.30299905
6684;1370466000;282;1.30902;1.30916;1.30798;1.30864;-0.03809298;1.30299905
6683;1370469600;282;1.30861;1.31009;1.30851;1.30904;-0.04123633;1.30299905
6682;1370473200;282;1.30904;1.3095;1.30874;1.30907;-0.04196873;1.30299905
6681;1370476800;281;1.30895;1.30959;1.30894;1.30918;-0.04007852;1.30329495
6680;1370480400;281;1.30922;1.30929;1.30867;1.30918;-0.04259918;1.30329495
6679;1370484000;281;1.30918;1.30973;1.30864;1.30865;-0.04325068;1.30329495
6678;1370487600;281;1.30862;1.30917;1.30751;1.30798;-0.04385388;1.30329495
6677;1370491200;281;1.30804;1.30972;1.30776;1.30917;-0.04115585;1.30329495
6676;1370494800;281;1.30918;1.30975;1.30895;1.30898;-0.04419472;1.30329495
6675;1370498400;281;1.30903;1.3097;1.30894;1.30956;-0.04142613;1.30329495
6674;1370502000;281;1.30954;1.31068;1.30946;1.31038;-0.0437354;1.30329495
6673;1370505600;281;1.31039;1.31089;1.30972;1.31007;-0.04502813;1.30329495
6672;1370509200;281;1.31011;1.31267;1.30995;1.31235;-0.04160475;1.30329495
6671;1370512800;281;1.31234;1.31305;1.31124;1.31185;-0.04210085;1.30329495
6670;1370516400;281;1.31183;1.31302;1.31171;1.31252;-0.04187365;1.30329495
6669;1370520000;281;1.31251;1.31256;1.31136;1.31157;-0.0429714;1.30329495
6668;1370523600;281;1.31157;1.31197;1.31067;1.31117;-0.04351838;1.30329495
6667;1370527200;281;1.31118;1.31247;1.311;1.31195;-0.04109151;1.30329495
6666;1370530800;281;1.31197;1.31664;1.30912;1.31501;-0.03232675;1.30329495
6665;1370534400;281;1.31502;1.31686;1.31326;1.31654;-0.03191699;1.30329495
6664;1370538000;281;1.31655;1.31961;1.31622;1.31942;-0.02523836;1.30329495
6663;1370541600;281;1.31942;1.32776;1.31816;1.3246;-0.01382304;1.30329495
6662;1370545200;281;1.32457;1.33059;1.32369;1.32505;-0.00819592;1.30329495
6661;1370548800;281;1.32505;1.3254;1.32273;1.32459;-0.00903676;1.30329495
6660;1370552400;281;1.32464;1.32541;1.32354;1.32453;-0.01084158;1.30329495
6659;1370556000;281;1.32457;1.32476;1.3241;1.32449;-0.01363544;1.30329495
6658;1370559600;281;1.32444;1.32476;1.32425;1.32448;-0.01197451;1.30329495
6657;1370563200;280;1.32431;1.32479;1.32368;1.32386;-0.01361171;1.3036352
6656;1370566800;280;1.32386;1.32457;1.32367;1.324;-0.01325529;1.3036352
6655;1370570400;280;1.32399;1.3247;1.32399;1.32422;-0.00937155;1.3036352
6654;1370574000;280;1.32422;1.32432;1.32355;1.32384;-0.01059796;1.3036352
6653;1370577600;280;1.3239;1.32524;1.32375;1.32401;-0.01137454;1.3036352
6652;1370581200;280;1.32399;1.32593;1.32397;1.32538;-0.00894083;1.3036352
6651;1370584800;280;1.32536;1.32634;1.32506;1.32565;-0.00965564;1.3036352
6650;1370588400;280;1.32565;1.32687;1.32541;1.32609;-0.00896621;1.3036352
6649;1370592000;280;1.32609;1.32621;1.32462;1.32506;-0.01236925;1.3036352
6648;1370595600;280;1.32506;1.32618;1.32443;1.32567;-0.01129995;1.3036352
6647;1370599200;280;1.32564;1.32586;1.32397;1.32464;-0.01296201;1.3036352
6646;1370602800;280;1.32463;1.32499;1.32245;1.32306;-0.01646184;1.3036352
6645;1370606400;280;1.32306;1.32545;1.32265;1.32522;-0.00143372;1.3036352
6644;1370610000;280;1.32566;1.3259;1.32353;1.32503;-0.00379614;1.3036352
6643;1370613600;280;1.32503;1.32704;1.32485;1.32566;-0.00418659;1.3036352
6642;1370617200;280;1.3257;1.32848;1.32002;1.3204;-0.01637383;1.3036352
6641;1370620800;280;1.32031;1.32246;1.31921;1.32022;-0.01583827;1.3036352
6640;1370624400;280;1.32027;1.32265;1.31954;1.32206;-0.01105094;1.3036352
6639;1370628000;280;1.32205;1.32422;1.32053;1.32416;-0.00517309;1.3036352
6638;1370631600;280;1.32416;1.32416;1.32082;1.32209;-0.00735956;1.3036352
6637;1370635200;280;1.32215;1.323;1.32179;1.32236;-0.00802353;1.3036352
6636;1370638800;280;1.32235;1.32281;1.32206;1.32229;-0.00967261;1.3036352
6635;1370642400;280;1.32237;1.32242;1.32166;1.32182;-0.00972901;1.3036352
6634;1370822400;279;1.3196;1.32003;1.31856;1.31975;-0.01523016;1.3039794
6633;1370826000;279;1.31978;1.32148;1.31978;1.32053;-0.0131008;1.3039794
6632;1370829600;279;1.32051;1.32107;1.32006;1.32022;-0.01099059;1.3039794
6631;1370833200;279;1.32023;1.32283;1.3198;1.32241;-0.00722923;1.3039794
6630;1370836800;279;1.32241;1.32242;1.32142;1.32159;-0.00882271;1.3039794
6629;1370840400;279;1.32157;1.32172;1.32024;1.32048;-0.01298013;1.3039794
6628;1370844000;279;1.32048;1.3209;1.31976;1.32013;-0.01624082;1.3039794
6627;1370847600;279;1.32018;1.32022;1.31926;1.31967;-0.01558723;1.3039794
6626;1370851200;279;1.31967;1.31988;1.31912;1.31951;-0.0145357;1.3039794
6625;1370854800;279;1.31951;1.32034;1.31864;1.31884;-0.01651451;1.3039794
6624;1370858400;279;1.31888;1.32122;1.31774;1.32096;-0.01440619;1.3039794
6623;1370862000;279;1.32097;1.32206;1.31985;1.3217;-0.01473103;1.3039794
6622;1370865600;279;1.3217;1.32298;1.32064;1.32222;-0.0120101;1.3039794
6621;1370869200;279;1.32222;1.32268;1.32135;1.32199;-0.01064305;1.3039794
6620;1370872800;279;1.322;1.32222;1.32076;1.32149;-0.01381017;1.3039794
6619;1370876400;279;1.32144;1.32254;1.31986;1.32002;-0.01956031;1.3039794
6618;1370880000;279;1.32006;1.32066;1.3183;1.31921;-0.02170996;1.3039794
6617;1370883600;279;1.31922;1.32095;1.31911;1.31945;-0.02100875;1.3039794
6616;1370887200;279;1.31942;1.32423;1.31926;1.32338;-0.01229428;1.3039794
6615;1370890800;279;1.32339;1.32387;1.32248;1.32336;-0.00850864;1.3039794
6614;1370894400;279;1.32335;1.32691;1.3229;1.32609;-0.00574622;1.3039794
6613;1370898000;279;1.3261;1.3268;1.32511;1.32606;-0.00838574;1.3039794
6612;1370901600;279;1.32607;1.32634;1.32555;1.32562;-0.00688734;1.3039794
6611;1370905200;279;1.3256;1.32597;1.32542;1.32565;-0.0056576;1.3039794
6610;1370908800;278;1.32567;1.32578;1.32516;1.3256;-0.00713639;1.30435485
6609;1370912400;278;1.32556;1.32582;1.32546;1.3256;-0.00765691;1.30435485
6608;1370916000;278;1.32561;1.32581;1.32503;1.32528;-0.00702493;1.30435485
6607;1370919600;278;1.32525;1.32613;1.32518;1.32596;-0.00470602;1.30435485
6606;1370923200;278;1.32597;1.3262;1.32474;1.32511;-0.00672397;1.30435485
6605;1370926800;278;1.32511;1.3279;1.32499;1.32781;0.00059496;1.30435485
6604;1370930400;278;1.32781;1.32919;1.32695;1.32724;-0.00085139;1.30435485
6603;1370934000;278;1.32724;1.32766;1.32677;1.32707;0.00093439;1.30435485
6602;1370937600;278;1.32705;1.32728;1.32613;1.32632;-0.00181706;1.30435485
6601;1370941200;278;1.32631;1.32773;1.32617;1.32664;0.00064825;1.30435485
6600;1370944800;278;1.32669;1.32732;1.32569;1.32684;0.00163546;1.30435485
6599;1370948400;278;1.32681;1.32837;1.32634;1.32805;0.00141561;1.30435485
6598;1370952000;278;1.32807;1.32994;1.32725;1.32811;0.00246967;1.30435485
6597;1370955600;278;1.32812;1.32893;1.32685;1.32693;-0.00077623;1.30435485
6596;1370959200;278;1.32693;1.32947;1.3269;1.32813;0.00417881;1.30435485
6595;1370962800;278;1.32812;1.32812;1.32348;1.32394;-0.00490203;1.30435485
6594;1370966400;278;1.32392;1.32764;1.32322;1.32696;0.00507174;1.30435485
6593;1370970000;278;1.327;1.33155;1.3257;1.32738;0.00629812;1.30435485
6592;1370973600;278;1.32736;1.32891;1.32553;1.32777;0.00808875;1.30435485
6591;1370977200;278;1.32783;1.32892;1.32712;1.32772;0.00658271;1.30435485
6590;1370980800;278;1.32774;1.33026;1.32706;1.3296;0.00872443;1.30435485
6589;1370984400;278;1.32964;1.33123;1.32849;1.33075;0.01203832;1.30435485
6588;1370988000;278;1.33073;1.33174;1.33006;1.33152;0.01266973;1.30435485
6587;1370991600;278;1.33153;1.33164;1.33093;1.33121;0.0119966;1.30435485
6586;1370995200;277;1.33115;1.33164;1.33077;1.33126;0.01480552;1.3047219
6585;1370998800;277;1.33127;1.33171;1.33089;1.33142;0.01481125;1.3047219
6584;1371002400;277;1.33143;1.33152;1.33083;1.33121;0.01384455;1.3047219
6583;1371006000;277;1.33122;1.33165;1.33078;1.3315;0.01418701;1.3047219
6582;1371009600;277;1.33148;1.33171;1.33067;1.33103;0.01226869;1.3047219
6581;1371013200;277;1.33103;1.33136;1.33071;1.33087;0.01059457;1.3047219
6580;1371016800;277;1.33096;1.33149;1.3309;1.33114;0.01241042;1.3047219
6579;1371020400;277;1.33113;1.33116;1.33021;1.33067;0.01056611;1.3047219
6578;1371024000;277;1.33061;1.33074;1.32925;1.32954;0.00784482;1.3047219
6577;1371027600;277;1.32949;1.33122;1.32943;1.33122;0.01089978;1.3047219
6576;1371031200;277;1.33121;1.33349;1.33051;1.33066;0.00959674;1.3047219
6575;1371034800;277;1.33067;1.33092;1.32783;1.3297;0.00728736;1.3047219
6574;1371038400;277;1.32971;1.32971;1.32735;1.32802;0.00079818;1.3047219
6573;1371042000;277;1.32799;1.3295;1.32718;1.3282;0.00039904;1.3047219
6572;1371045600;277;1.32816;1.32833;1.32658;1.32713;-0.00067816;1.3047219
6571;1371049200;277;1.32712;1.32979;1.3268;1.32909;0.00610944;1.3047219
6570;1371052800;277;1.32909;1.3314;1.32821;1.33139;0.01195743;1.3047219
6569;1371056400;277;1.33142;1.33425;1.33127;1.33362;0.01645896;1.3047219
6568;1371060000;277;1.33364;1.33594;1.33152;1.33542;0.0220455;1.3047219
6567;1371063600;277;1.33541;1.3357;1.33383;1.33396;0.01955831;1.3047219
6566;1371067200;277;1.33393;1.33427;1.33221;1.33267;0.01679335;1.3047219
6565;1371070800;277;1.33268;1.33352;1.33247;1.33292;0.0180731;1.3047219
6564;1371074400;277;1.33288;1.3337;1.33233;1.33332;0.01703267;1.3047219
6563;1371078000;277;1.33332;1.334;1.33307;1.33363;0.01720117;1.3047219
6562;1371081600;276;1.33358;1.33412;1.33302;1.33374;0.01610509;1.30509405
6561;1371085200;276;1.33372;1.33388;1.33337;1.33388;0.01376436;1.30509405
6560;1371088800;276;1.3339;1.33528;1.33376;1.33437;0.01412652;1.30509405
6559;1371092400;276;1.33438;1.33669;1.33423;1.33594;0.01750079;1.30509405
6558;1371096000;276;1.33595;1.33697;1.33461;1.33551;0.01668277;1.30509405
6557;1371099600;276;1.33552;1.3367;1.33552;1.3358;0.01736038;1.30509405
6556;1371103200;276;1.33579;1.33635;1.33493;1.33552;0.01683988;1.30509405
6555;1371106800;276;1.33552;1.33567;1.33511;1.33553;0.02041886;1.30509405
6554;1371110400;276;1.33551;1.33625;1.3351;1.33588;0.02121448;1.30509405
6553;1371114000;276;1.33589;1.33901;1.3354;1.337;0.02560957;1.30509405
6552;1371117600;276;1.33698;1.33735;1.33434;1.33459;0.01727122;1.30509405
6551;1371121200;276;1.33459;1.33497;1.33335;1.33391;0.01561575;1.30509405
6550;1371124800;276;1.33391;1.3347;1.33228;1.33271;0.01321368;1.30509405
6549;1371128400;276;1.33272;1.33414;1.33272;1.33281;0.01483332;1.30509405
6548;1371132000;276;1.33281;1.33366;1.3312;1.33122;0.01153078;1.30509405
6547;1371135600;276;1.33124;1.33261;1.3294;1.33112;0.01193732;1.30509405
6546;1371139200;276;1.33112;1.33153;1.32873;1.33061;0.01220493;1.30509405
6545;1371142800;276;1.33063;1.33105;1.32788;1.33001;0.0109924;1.30509405
6544;1371146400;276;1.33001;1.33459;1.32984;1.33131;0.01516551;1.30509405
6543;1371150000;276;1.33136;1.33278;1.33064;1.33262;0.01723672;1.30509405
6542;1371153600;276;1.33261;1.33477;1.33174;1.33397;0.0198955;1.30509405
6541;1371157200;276;1.33402;1.33475;1.33377;1.33456;0.02251678;1.30509405
6540;1371160800;276;1.33453;1.33782;1.33447;1.336;0.02327096;1.30509405
6539;1371164400;276;1.33602;1.33784;1.33594;1.3374;0.02637207;1.30509405
6538;1371168000;275;1.33727;1.33738;1.33676;1.33726;0.02509609;1.30549865
6537;1371171600;275;1.33731;1.33731;1.33636;1.33663;0.02295325;1.30549865
6536;1371175200;275;1.33662;1.33663;1.33563;1.33585;0.02105027;1.30549865
6535;1371178800;275;1.33589;1.33731;1.33558;1.33664;0.02679854;1.30549865
6534;1371182400;275;1.33665;1.33701;1.33559;1.33594;0.02348159;1.30549865
6533;1371186000;275;1.33585;1.33585;1.33526;1.33526;0.02237766;1.30549865
6532;1371189600;275;1.33531;1.33562;1.33481;1.33481;0.01947843;1.30549865
